dialect,op_name,td_symbol,template,source_file,family,status,arguments,argument_type_hints,results,result_type_hints,param_type_lists
ascendc,ascendc.abs_l0,AbsL0Op,UnaryL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.abs_l1,AbsL1Op,UnaryL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.abs_l2,AbsL2Op,UnaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; calCount:AnyType,dst:AnyType; src:AnyType; calCount:AnyType,,,
ascendc,ascendc.acos,AcosOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.acosh,AcoshOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.add_deq_relu_l0,AddDeqReluL0Op,BinaryCastL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_deq_relu_l1,AddDeqReluL1Op,BinaryCastL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_deq_relu_l2,AddDeqReluL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.add_l0,AddL0Op,BinaryTemplateL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_l1,AddL1Op,BinaryTemplateL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_l2,AddL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.add_l3,AddL3Op,BinaryL3Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType,dst:AnyType; src0:AnyType; src1:AnyType,,,
ascendc,ascendc.add_relu_cast_l0,AddReluCastL0Op,BinaryCastL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_relu_cast_l1,AddReluCastL1Op,BinaryCastL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_relu_cast_l2,AddReluCastL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.add_relu_l0,AddReluL0Op,BinaryTemplateL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_relu_l1,AddReluL1Op,BinaryTemplateL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.add_relu_l2,AddReluL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.adds_l0,AddsL0Op,VecScalarL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.adds_l1,AddsL1Op,VecScalarL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.adds_l2,AddsL2Op,VecScalarL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; calCount:AnyType; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; calCount:AnyType; isSetMask:UnitAttr,,,
ascendc,ascendc.and_l0,AndL0Op,BinaryTemplateL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.and_l1,AndL1Op,BinaryTemplateL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.and_l2,AndL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.ascend_is_aic,AscendC_AscendIsAICOp,APIOp,include/ascir/Dialect/Asc/IR/Ops.td,other,explicit-def,,,result:AnyType,result:AnyType,
ascendc,ascendc.ascend_is_aiv,AscendC_AscendIsAIVOp,APIOp,include/ascir/Dialect/Asc/IR/Ops.td,other,explicit-def,,,result:AnyType,result:AnyType,
ascendc,ascendc.asin,AsinOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.asinh,AsinhOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.atan,AtanOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.atanh,AtanhOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.axpy,AxpyOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; scalar:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:AnyType; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; scalar:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType; isReuseSource:AnyType,,,
ascendc,ascendc.axpy_extend,AscendC_AxpyExtendOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,explicit-def,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; alpha:AnyType; count:AnyType; tmpBuf:AscendC_LocalTensor,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; alpha:AnyType; count:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.axpy_l0,AxpyL0Op,VecScalarL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecTernaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.axpy_l1,AxpyL1Op,VecScalarL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecTernaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.axpy_l2,AxpyL2Op,VecScalarL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecTernaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; calCount:AnyType; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; calCount:AnyType; isSetMask:UnitAttr,,,
ascendc,ascendc.bilinearInterpolation_l0,AscendC_BilinearInterpolationL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBilinearInterpolation.td,other,explicit-def,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src0Offset:AscendC_LocalTensor; src1:AscendC_LocalTensor; mask:AnyType; hRepeat:AnyType; repeatMode:AnyType; dstBlkStride:AnyType; vROffset:AnyType; vRepeat:AnyType; sharedTmpBuffer:AscendC_LocalTensor,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src0Offset:AscendC_LocalTensor; src1:AscendC_LocalTensor; mask:AnyType; hRepeat:AnyType; repeatMode:AnyType; dstBlkStride:AnyType; vROffset:AnyType; vRepeat:AnyType; sharedTmpBuffer:AscendC_LocalTensor,,,
ascendc,ascendc.bilinearInterpolation_l1,AscendC_BilinearInterpolationL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBilinearInterpolation.td,other,explicit-def,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src0Offset:AscendC_LocalTensor; src1:AscendC_LocalTensor; mask:Variadic<UI64>; hRepeat:AnyType; repeatMode:AnyType; dstBlkStride:AnyType; vROffset:AnyType; vRepeat:AnyType; sharedTmpBuffer:AscendC_LocalTensor,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src0Offset:AscendC_LocalTensor; src1:AscendC_LocalTensor; mask:UI64/Variadic; hRepeat:AnyType; repeatMode:AnyType; dstBlkStride:AnyType; vROffset:AnyType; vRepeat:AnyType; sharedTmpBuffer:AscendC_LocalTensor,,,
ascendc,ascendc.bitwise_and,AscendC_BitwiseAndOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.bitwise_not,AscendC_BitwiseNotOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional,,,
ascendc,ascendc.bitwise_or,AscendC_BitwiseOrOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.bitwise_xor,AscendC_BitwiseXorOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.block_reduce_max_l0,AscendC_BlockReduceMaxL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecReduce.td,reduce,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:AnyType; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:AnyType; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,,,0;0;0;0;0;0;0
ascendc,ascendc.block_reduce_max_l1,AscendC_BlockReduceMaxL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecReduce.td,reduce,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:Variadic<UI64>; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:UI64/Variadic; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,,,
ascendc,ascendc.block_reduce_min_l0,AscendC_BlockReduceMinL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecReduce.td,reduce,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:AnyType; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:AnyType; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,,,0;0;0;0;0;0;0
ascendc,ascendc.block_reduce_min_l1,AscendC_BlockReduceMinL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecReduce.td,reduce,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:Variadic<UI64>; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:UI64/Variadic; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,,,
ascendc,ascendc.block_reduce_sum_l0,AscendC_BlockReduceSumL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecReduce.td,reduce,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:AnyType; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:AnyType; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,,,0;0;0;0;0;0;0
ascendc,ascendc.block_reduce_sum_l1,AscendC_BlockReduceSumL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecReduce.td,reduce,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:Variadic<UI64>; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType; mask:UI64/Variadic; dstRepStride:AnyType; srcBlkStride:AnyType; srcRepStride:AnyType,,,
ascendc,ascendc.brcb_l0,AscendC_BrcbL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBrcb.td,brc,explicit-def,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; repeatTimes:AnyType; repeatParams:AscendC_BrcbRepeatParams,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; repeatTimes:AnyType; repeatParams:AscendC_BrcbRepeatParams,,,0;0;0;0
ascendc,ascendc.brcb_src_to_one_block,AscendC_BrcbSrcToOneBlockOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,src:AscendC_LocalTensor; firstDim:AnyType; oneBlkNum:AnyType; brcbBuf:AscendC_LocalTensor,src:AscendC_LocalTensor; firstDim:AnyType; oneBlkNum:AnyType; brcbBuf:AscendC_LocalTensor,,,
ascendc,ascendc.broadcast,AscendC_BroadcastOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; sharedTmpBuffer:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; sharedTmpBuffer:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType,,,
ascendc,ascendc.broadcast_common,AscendC_BroadcastCommonOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,,,
ascendc,ascendc.broadcast_first_dim,AscendC_BroadcastFirstDimOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.broadcast_int64,AscendC_BroadcastInt64Op,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,,,
ascendc,ascendc.broadcast_int64_last_dim,AscendC_BroadcastInt64LastDimOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; calcBuf:AscendC_LocalTensor; lastDimStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; calcBuf:AscendC_LocalTensor; lastDimStride:AnyType,,,
ascendc,ascendc.broadcast_l2,AscendC_BroadcastL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBroadcastExt.td,brc,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; dstShape:Variadic<I32>; srcShape:Variadic<I32>; constRank:I32Attr,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; dstShape:I32/Variadic; srcShape:I32/Variadic; constRank:I32Attr,,,2;2;-2;-2;4
ascendc,ascendc.broadcast_middle_dim,AscendC_BroadcastMiddleDimOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.broadcast_middle_dim_with_copy,AscendC_BroadcastMiddleDimWithCopyOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,,,
ascendc,ascendc.broadcast_with_cast,AscendC_BroadcastWithCastOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor; lastDimStride:AnyType,,,
